,x,y,z
871,21.215999999999998,116.766,3.465
872,22.698,102.492,4.095
873,23.478,13.494000000000002,3.465
874,24.336,33.15,4.725
875,24.336,102.024,1.89
876,24.648000000000003,86.89200000000001,4.41
877,25.272,105.846,3.15
878,25.35,31.59,2.205
879,25.584,80.574,2.52
880,27.456,36.582,1.89
881,27.378,48.20399999999999,2.52
882,27.612,33.15,3.465
883,28.002,72.93,2.52
884,29.016,24.491999999999997,2.205
885,29.016,87.906,6.93
886,29.561999999999998,32.838,4.095
887,29.64,104.83200000000001,3.465
888,30.108,54.132,3.78
889,30.576,89.154,4.725
890,32.058,29.25,2.205
891,32.214,66.92399999999999,3.15
892,33.618,103.428,3.465
893,33.852,95.16,5.67
894,34.164,87.04799999999999,2.52
895,34.944,68.796,5.04
896,35.412,48.983999999999995,2.205
897,36.738,16.38,3.465
898,36.894,48.593999999999994,3.465
899,37.205999999999996,114.348,3.465
900,38.22,42.354,3.78
901,38.844,32.292,3.15
902,39.78,24.491999999999997,3.78
903,39.858000000000004,55.77,1.89
904,40.716,49.14,2.835
905,41.262,63.023999999999994,3.78
906,41.184,7.956,3.465
907,41.34,36.114000000000004,2.205
908,41.496,45.396,4.095
909,42.198,71.058,3.15
910,42.354,48.672,3.15
911,42.821999999999996,63.648,3.78
912,42.978,91.884,3.78
913,44.07,63.803999999999995,4.41
914,45.083999999999996,77.844,2.205
915,45.786,15.912,3.15
916,45.942,34.398,2.835
917,45.864,98.904,3.465
918,46.176,60.606,3.15
919,46.488,70.512,3.78
920,47.034,8.658,3.465
921,47.268,66.378,3.15
922,48.593999999999994,41.028,3.465
923,48.282,114.27,5.985
924,49.062,82.368,3.465
925,49.608000000000004,43.13399999999999,2.835
926,50.076,25.038,3.465
927,51.168,54.288000000000004,2.835
928,51.636,28.08,3.465
929,52.494,102.024,2.835
930,53.196000000000005,58.188,3.15
931,53.196000000000005,88.374,3.78
932,53.273999999999994,76.362,2.52
933,54.6,57.486000000000004,2.835
934,54.756,7.332000000000001,2.52
935,55.692,19.89,3.15
936,56.082,35.412,1.89
937,56.861999999999995,78.858,3.465
938,56.861999999999995,34.476,6.3
939,56.861999999999995,68.484,3.15
940,57.408,6.474,3.15
941,57.486000000000004,50.544,4.725
942,58.343999999999994,8.58,2.205
943,59.04600000000001,48.672,3.15
944,59.123999999999995,52.571999999999996,2.52
945,59.513999999999996,47.346000000000004,3.465
946,59.592,50.856,7.875
947,60.606,54.833999999999996,2.52
948,60.762,63.102,3.78
949,61.23,37.128,3.465
950,61.698,71.994,5.04
951,61.698,22.62,3.465
952,62.556000000000004,42.198,4.41
953,62.79,117.07799999999999,2.205
954,63.102,39.234,3.465
955,63.336000000000006,40.17,2.52
956,63.413999999999994,114.66,1.89
957,63.57,46.8,3.78
958,63.648,68.796,4.41
959,63.726000000000006,96.33,3.465
960,63.803999999999995,84.396,3.78
961,64.27199999999999,32.604,4.095
962,64.35,53.976000000000006,2.835
963,65.988,67.47,4.41
964,66.066,20.592,3.465
965,67.392,24.258000000000003,3.15
966,67.314,40.17,3.465
967,67.86,31.901999999999997,3.465
968,67.782,99.84,3.465
969,68.016,100.854,2.52
970,68.484,52.88399999999999,3.465
971,69.264,31.901999999999997,3.78
972,70.278,33.54,3.15
973,70.512,106.08,2.52
974,70.98,23.01,3.78
975,71.76,100.854,3.465
976,72.306,87.594,3.78
977,72.384,116.766,2.835
978,73.164,93.678,3.15
979,73.866,82.68,2.835
980,74.568,58.343999999999994,2.835
981,75.11399999999999,83.07,3.15
982,75.582,111.306,3.78
983,76.752,115.596,3.465
984,76.752,106.93799999999999,3.15
985,78.858,114.27,2.835
986,80.808,103.662,3.465
987,82.524,73.476,3.78
988,83.616,115.206,3.78
989,85.176,73.71,3.465
990,85.33200000000001,110.916,3.78
991,87.82799999999999,117.546,3.465
992,88.45200000000001,82.758,3.15
993,96.64200000000001,114.036,3.15
994,99.45,107.874,3.15
995,1.092,107.71799999999999,2.205
996,1.4040000000000001,3.3539999999999996,6.615
997,1.716,18.408,3.465
998,2.34,73.632,2.835
999,2.6519999999999997,112.632,3.78
1000,2.8080000000000003,114.426,3.465
1001,3.198,104.52,2.205
1002,3.432,101.946,3.465
1003,4.29,75.89399999999999,1.89
1004,5.226,57.251999999999995,3.465
1005,6.5520000000000005,70.668,2.205
1006,6.5520000000000005,80.028,1.89
1007,6.942,40.716,1.89
1008,7.41,91.26,3.78
1009,7.644,19.032,1.89
1010,8.97,54.21,2.205
1011,9.437999999999999,47.58,4.41
1012,9.437999999999999,110.214,3.465
1013,9.672,2.8080000000000003,2.52
1014,10.218,13.65,4.41
1015,10.686,56.238,4.725
1016,10.998,34.32,1.89
1017,11.154000000000002,3.198,1.89
1018,11.154000000000002,113.802,3.78
1019,11.622,11.154000000000002,4.095
1020,11.7,97.57799999999999,2.835
1021,11.777999999999999,34.788000000000004,4.095
1022,12.324000000000002,63.102,1.89
1023,12.48,4.368,2.205
1024,12.48,54.522,3.78
1025,12.48,112.008,4.095
1026,12.714,98.59200000000001,4.095
1027,12.87,10.92,3.465
1028,13.65,95.62799999999999,1.89
1029,13.806,104.988,3.465
1030,14.04,82.68,2.52
1031,14.664000000000001,16.535999999999998,5.04
1032,14.82,95.706,1.89
1033,14.898,76.362,1.89
1034,14.898,102.024,2.835
1035,16.067999999999998,91.806,1.89
1036,16.458,62.946000000000005,3.15
1037,16.302,86.65799999999999,4.095
1038,16.458,91.962,3.78
1039,16.38,6.396,3.15
1040,16.458,66.53399999999999,5.355
1041,17.004,71.44800000000001,3.15
1042,17.316,35.412,4.41
1043,17.394000000000002,88.14,3.465
1044,17.784000000000002,64.428,1.89
1045,17.94,9.594,5.04
1046,18.33,103.506,3.15
1047,18.408,92.586,3.78
1048,18.408,99.99600000000001,3.465
1049,19.812,7.41,3.78
1050,19.812,67.704,1.89
1051,19.89,53.196000000000005,4.41
1052,20.124000000000002,56.082,3.465
1053,21.294,112.32,1.89
1054,21.372,10.53,4.095
1055,21.605999999999998,65.208,4.095
1056,21.918000000000003,90.324,4.095
1057,22.23,96.096,3.78
1058,22.308000000000003,117.936,3.465
1059,22.464000000000002,105.066,1.89
1060,22.541999999999998,51.402,4.095
1061,22.62,42.821999999999996,4.095
1062,23.4,40.326,4.095
1063,23.634,37.44,1.89
1064,23.712,46.332,6.3
1065,24.101999999999997,104.13,3.15
1066,24.491999999999997,45.63,1.89
1067,24.648000000000003,40.248000000000005,1.89
1068,24.804000000000002,50.934,2.205
1069,25.818,100.698,4.095
1070,26.598000000000003,25.038,1.89
1071,26.91,24.18,2.52
1072,27.066,53.118,3.78
1073,27.144000000000002,49.14,3.465
1074,27.768,22.386,3.78
1075,28.158,45.942,3.465
1076,29.25,46.098,3.15
1077,29.406,115.36200000000001,3.78
1078,30.498,112.944,3.465
1079,31.044,48.906000000000006,1.89
1080,32.994,52.961999999999996,2.835
1081,33.15,42.431999999999995,4.095
1082,34.164,47.658,1.89
1083,34.476,54.678000000000004,4.095
1084,34.71,22.698,4.41
1085,35.1,84.006,4.41
1086,35.256,48.672,1.89
1087,35.646,106.704,4.41
1088,35.724000000000004,109.59,1.89
1089,36.114000000000004,31.511999999999997,4.095
1090,36.114000000000004,44.538000000000004,2.205
1091,36.348,11.388,2.205
1092,36.426,36.972,6.93
1093,37.205999999999996,27.768,3.465
1094,37.518,73.476,4.095
1095,38.064,81.9,2.835
1096,38.61,112.788,5.04
1097,39.078,28.236,3.15
1098,39.39,51.87,3.465
1099,39.468,42.12,3.15
1100,39.78,79.638,3.15
1101,40.95,63.882,5.985
1102,41.262,70.59,4.41
1103,41.418,54.6,3.465
1104,42.042,72.618,6.93
1105,42.51,33.93,3.78
1106,43.29,36.426,3.78
1107,43.368,54.522,3.15
1108,44.46,55.302,3.78
1109,44.07,115.83,6.615
1110,44.61600000000001,38.22,3.78
1111,44.772,51.168,3.78
1112,44.772,113.022,2.835
1113,45.083999999999996,61.464,3.465
1114,45.006,113.958,5.04
1115,45.63,83.694,4.095
1116,46.176,10.607999999999999,4.095
1117,46.644,81.9,3.15
1118,46.722,23.634,3.465
1119,47.346000000000004,85.098,4.095
1120,47.501999999999995,38.298,2.205
1121,47.97,55.536,3.15
1122,48.20399999999999,106.78200000000001,4.41
1123,48.593999999999994,56.55,4.725
1124,49.373999999999995,40.17,1.89
1125,49.68600000000001,89.77799999999999,5.985
1126,49.92,58.422,5.355
1127,49.998000000000005,53.196000000000005,3.78
1128,49.763999999999996,78.078,3.465
1129,50.076,27.144000000000002,3.465
1130,50.31,79.638,2.835
1131,50.856,36.114000000000004,7.245
1132,51.324,1.6380000000000001,1.89
1133,51.402,50.076,3.78
1134,51.402,31.278000000000002,3.465
1135,51.558,77.142,3.78
1136,52.26,18.564,3.465
1137,52.65,80.652,1.89
1138,53.742,23.79,3.465
1139,53.898,65.52,2.52
1140,54.288000000000004,2.184,4.095
1141,55.146,8.658,3.15
1142,55.146,118.794,1.89
1143,55.068000000000005,117.31200000000001,3.78
1144,55.614,64.818,3.15
1145,56.628,58.812,3.15
1146,57.096000000000004,13.104000000000001,3.78
1147,57.251999999999995,62.166000000000004,3.465
1148,57.56399999999999,70.98,3.465
1149,57.33,28.158,4.41
1150,57.56399999999999,16.38,3.465
1151,57.798,65.91,1.89
1152,58.11,80.808,2.52
1153,58.188,110.214,2.52
1154,58.733999999999995,74.334,3.78
1155,58.733999999999995,103.97399999999999,5.67
1156,58.89,13.494000000000002,3.78
1157,59.28,79.092,4.725
1158,59.358000000000004,61.931999999999995,3.465
1159,59.904,13.26,3.78
1160,60.138000000000005,44.46,3.78
1161,60.762,101.634,3.15
1162,60.996,5.382000000000001,2.52
1163,61.152,31.278000000000002,3.465
1164,61.308,35.802,3.78
1165,62.088,63.726000000000006,3.465
1166,62.63399999999999,30.576,3.465
1167,62.63399999999999,9.36,3.78
1168,62.63399999999999,27.924,5.67
1169,63.336000000000006,11.388,3.465
1170,63.258,91.416,3.78
1171,63.18,92.508,4.095
1172,63.803999999999995,25.116,2.835
1173,63.882,77.532,2.835
1174,63.96,30.03,3.465
1175,64.116,118.56,4.095
1176,64.194,112.866,2.52
1177,64.428,104.83200000000001,1.89
1178,64.584,27.144000000000002,3.465
1179,64.74,19.11,1.89
1180,64.74,72.306,3.465
1181,65.442,24.57,2.835
1182,65.442,62.088,3.465
1183,65.91,21.684,3.15
1184,65.91,27.846,3.15
1185,66.222,42.821999999999996,3.78
1186,66.768,34.164,2.835
1187,66.92399999999999,28.392,3.465
1188,67.158,17.706,3.465
1189,67.626,103.194,3.465
1190,68.094,73.71,3.78
1191,68.25,41.73,3.78
1192,68.25,104.91,3.15
1193,68.64,69.342,3.78
1194,69.18599999999999,74.88,4.725
1195,69.342,35.646,3.78
1196,69.42,40.326,3.15
1197,70.74600000000001,13.65,3.15
1198,70.824,45.63,3.465
1199,71.058,39.234,2.835
1200,71.214,32.916,2.835
1201,71.292,56.004,4.095
1202,71.37,24.414,3.15
1203,71.83800000000001,90.09,3.465
1204,71.994,19.968,3.15
1205,71.916,40.56,3.15
1206,73.398,73.086,7.245
1207,73.632,8.346,1.89
1208,74.334,89.23200000000001,2.835
1209,74.568,34.554,3.78
1210,75.192,25.662,3.78
1211,75.582,33.071999999999996,3.78
1212,75.66,40.716,3.465
1213,76.28399999999999,23.945999999999998,3.465
1214,76.362,102.882,4.095
1215,77.22,91.806,3.465
1216,77.376,71.37,3.78
1217,78.078,82.602,3.78
1218,78.234,115.44,3.78
1219,79.482,78.156,3.465
1220,80.418,104.676,7.245
1221,80.262,65.442,3.15
1222,81.51,80.88600000000001,2.205
1223,81.822,89.31,3.15
1224,82.524,116.53200000000001,5.985
1225,84.552,69.42,4.725
1226,85.87799999999999,80.262,3.465
1227,86.03399999999999,70.122,3.78
1228,90.09,72.852,2.835
1229,90.16799999999999,113.72399999999999,3.465
1230,90.324,81.666,4.095
1231,90.714,75.036,4.725
1232,91.104,110.13600000000001,3.78
1233,91.338,77.766,3.78
1234,93.678,105.61200000000001,4.095
1235,95.47200000000001,84.318,3.15
1236,95.55,86.736,2.52
1237,97.81200000000001,114.97200000000001,1.89
1238,99.294,96.876,3.465
1239,101.166,113.022,3.465
1240,104.208,116.844,3.78
1241,106.78200000000001,102.258,6.3
1242,108.73200000000001,115.75200000000001,3.15
1243,110.604,110.05799999999999,4.41
1244,1.482,99.21600000000001,4.095
1245,1.6380000000000001,76.206,2.205
1246,4.758,109.902,3.465
1247,5.46,108.34200000000001,4.095
1248,6.24,70.512,3.15
1249,7.098,83.148,3.15
1250,9.594,82.68,3.15
1251,10.062000000000001,100.542,4.095
1252,10.998,34.164,2.205
1253,11.31,3.3539999999999996,3.465
1254,11.544,7.644,2.205
1255,11.544,25.116,3.15
1256,12.324000000000002,63.258,2.205
1257,12.636,49.14,4.41
1258,12.714,20.046,2.205
1259,13.494000000000002,59.04600000000001,2.205
1260,14.43,95.78399999999999,6.3
1261,14.898,76.128,3.15
1262,14.976,76.908,2.835
1263,15.21,13.572000000000001,4.725
1264,15.6,34.164,4.41
1265,16.38,50.544,2.52
1266,16.224,38.298,6.615
1267,16.848,22.62,3.78
1268,17.94,64.818,2.52
1269,17.94,6.5520000000000005,4.725
1270,18.954,38.298,2.205
1271,18.954,118.24799999999999,3.465
1272,19.422,20.514,3.78
1273,19.5,78.78,4.725
1274,19.734,80.028,2.835
1275,20.202,76.908,4.095
1276,20.358,91.65,3.78
1277,20.514,25.662,4.095
1278,21.294,112.476,3.78
1279,21.372,67.47,2.205
1280,21.605999999999998,87.43799999999999,5.04
1281,21.84,69.18599999999999,2.205
1282,21.918000000000003,26.208000000000002,4.41
1283,21.996,24.648000000000003,2.205
1284,22.541999999999998,91.338,4.41
1285,22.464000000000002,18.096,2.205
1286,22.776,103.818,2.205
1287,23.01,59.43600000000001,5.355
1288,22.932,73.944,5.985
1289,23.555999999999997,37.596,3.15
1290,23.555999999999997,86.42399999999999,4.095
1291,23.945999999999998,71.13600000000001,4.41
1292,24.18,27.3,2.205
1293,24.258000000000003,19.656,2.835
1294,24.648000000000003,45.396,4.095
1295,24.726,62.79,4.725
1296,25.194000000000003,4.368,4.41
1297,25.116,96.954,4.725
1298,25.506,22.151999999999997,2.205
1299,26.598000000000003,17.55,2.205
1300,26.754,17.16,2.205
1301,26.754,96.25200000000001,2.205
1302,26.988000000000003,39.312,4.41
1303,27.456,36.738,2.205
1304,27.924,71.682,5.355
1305,28.392,67.548,3.465
1306,29.094,40.872,3.78
1307,29.171999999999997,101.166,4.095
1308,29.406,12.48,4.41
1309,29.406,71.604,2.205
1310,29.64,107.95200000000001,3.15
1311,29.874000000000002,82.056,2.52
1312,30.186,59.982,4.41
1313,30.576,3.744,4.41
1314,30.888,48.906000000000006,2.205
1315,31.355999999999998,69.81,3.15
1316,32.214,5.46,4.41
1317,32.135999999999996,112.632,3.465
1318,33.306,30.108,4.095
1319,33.461999999999996,81.666,5.985
1320,34.164,12.012,4.725
1321,34.554,28.158,2.205
1322,34.71,78.468,4.095
1323,35.256,26.285999999999998,4.095
1324,35.412,47.034,4.41
1325,35.646,34.008,3.78
1326,35.724000000000004,109.902,3.78
1327,35.88,45.942,3.78
1328,36.348,36.192,2.205
1329,36.426,47.19,4.095
1330,36.738,91.962,2.205
1331,36.972,20.046,3.78
1332,37.518,76.518,5.67
1333,37.674,85.566,4.41
1334,37.751999999999995,94.22399999999999,3.78
1335,37.751999999999995,2.73,5.355
1336,38.844,13.962,2.205
1337,38.766,113.802,4.095
1338,39.234,106.626,4.41
1339,39.858000000000004,46.176,3.465
1340,40.404,80.88600000000001,4.095
1341,40.482,73.476,2.205
1342,40.56,32.681999999999995,4.095
1343,41.184,82.368,2.205
1344,41.34,71.76,2.52
1345,42.354,111.462,5.04
1346,42.431999999999995,2.184,5.04
1347,43.211999999999996,12.558,3.465
1348,43.368,14.118,3.78
1349,43.29,108.49799999999999,4.725
1350,43.836000000000006,110.838,2.52
1351,45.162,44.226000000000006,4.41
1352,45.162,53.196000000000005,4.41
1353,45.162,97.11,4.725
1354,46.098,1.092,3.78
1355,46.566,68.874,4.41
1356,46.41,74.958,3.465
1357,47.19,59.28,2.52
1358,48.516000000000005,91.65,4.41
1359,49.062,60.606,6.93
1360,49.14,65.05199999999999,4.095
1361,49.92,75.27,3.465
1362,50.31,39.78,4.095
1363,50.622,44.07,4.41
1364,50.622,11.7,4.095
1365,51.09,100.30799999999999,4.095
1366,51.246,97.03200000000001,4.095
1367,51.48,91.572,4.725
1368,52.494,46.644,4.725
1369,52.728,107.95200000000001,2.205
1370,53.196000000000005,44.46,4.41
1371,53.742,41.262,2.205
1372,54.36600000000001,3.6660000000000004,2.52
1373,54.522,15.834000000000001,5.04
1374,54.99,3.6660000000000004,3.78
1375,55.146,35.178000000000004,3.465
1376,55.224,38.298,4.41
1377,55.926,25.662,4.095
1378,56.004,45.006,4.095
1379,56.082,105.37799999999999,2.52
1380,56.238,98.82600000000001,3.78
1381,56.861999999999995,8.97,3.78
1382,56.94,37.596,4.725
1383,57.33,30.42,3.465
1384,57.56399999999999,60.06,4.41
1385,57.72,98.046,4.095
1386,58.11,78.702,2.205
1387,58.188,9.516,3.465
1388,58.266000000000005,8.736,2.52
1389,58.266000000000005,27.144000000000002,3.15
1390,58.343999999999994,81.432,2.52
1391,58.422,62.321999999999996,4.095
1392,58.733999999999995,7.722,2.205
1393,58.656000000000006,63.413999999999994,4.41
1394,59.123999999999995,38.61,4.41
1395,59.04600000000001,75.582,5.04
1396,59.67,109.66799999999999,2.52
1397,59.904,109.74600000000001,2.205
1398,60.216,85.41,5.04
1399,60.45,23.79,3.465
1400,60.606,27.144000000000002,2.835
1401,60.762,8.346,2.205
1402,61.152,4.056,4.095
1403,61.386,87.75,3.465
1404,61.464,74.334,2.205
1405,62.166000000000004,32.681999999999995,5.04
1406,62.4,24.726,3.15
1407,63.648,114.426,2.205
1408,63.648,80.262,4.095
1409,64.194,42.51,4.41
1410,64.27199999999999,111.306,3.15
1411,64.584,99.45,2.52
1412,64.66199999999999,104.91,2.835
1413,65.05199999999999,29.171999999999997,3.78
1414,65.13,31.511999999999997,3.78
1415,65.988,16.067999999999998,3.78
1416,65.988,23.322,3.465
1417,66.222,24.726,3.465
1418,66.846,18.875999999999998,4.41
1419,66.846,48.20399999999999,4.41
1420,67.236,23.166,3.78
1421,67.548,51.09,5.355
1422,67.47,52.571999999999996,3.78
1423,67.704,10.842,3.78
1424,67.548,89.46600000000001,5.67
1425,67.86,62.556000000000004,3.465
1426,68.25,98.28,2.52
1427,68.406,30.264,2.835
1428,68.25,61.386,4.095
1429,68.328,116.61,4.095
1430,68.406,87.67200000000001,5.985
1431,68.562,93.366,3.465
1432,68.796,21.605999999999998,4.095
1433,68.874,22.386,3.15
1434,69.108,43.446000000000005,3.465
1435,69.498,59.826,4.095
1436,69.498,117.85799999999999,4.41
1437,69.654,80.262,4.095
1438,69.654,88.53,5.985
1439,70.902,31.98,3.465
1440,71.682,41.808,2.835
1441,71.682,68.718,3.15
1442,71.76,13.65,3.465
1443,71.83800000000001,6.318,3.78
1444,72.072,28.158,4.41
1445,72.306,8.19,3.465
1446,72.462,49.68600000000001,3.15
1447,72.54,66.3,3.78
1448,72.618,20.124000000000002,2.835
1449,73.164,39.936,3.78
1450,73.944,24.101999999999997,3.465
1451,73.944,117.46799999999999,3.465
1452,74.02199999999999,63.96,4.41
1453,74.568,46.41,3.15
1454,75.11399999999999,42.431999999999995,3.15
1455,75.816,38.532,2.52
1456,75.89399999999999,70.59,3.78
1457,76.05,112.476,4.41
1458,76.05,116.68799999999999,4.41
1459,76.362,47.658,3.15
1460,76.44,96.876,4.095
1461,76.362,62.63399999999999,3.15
1462,76.518,37.674,2.835
1463,77.376,110.292,4.095
1464,77.844,111.54,4.095
1465,78.078,105.456,4.095
1466,79.32600000000001,44.46,3.15
1467,79.32600000000001,57.95399999999999,3.78
1468,79.638,94.458,2.835
1469,79.794,35.568000000000005,3.465
1470,80.10600000000001,48.906000000000006,3.465
1471,79.872,99.13799999999999,5.355
1472,80.10600000000001,45.942,5.04
1473,80.262,70.2,4.095
1474,80.73,56.16,4.41
1475,81.27600000000001,39.702,3.465
1476,81.27600000000001,110.214,3.78
1477,81.51,58.422,3.465
1478,81.9,65.13,3.465
1479,82.68,77.922,3.78
1480,82.758,46.566,2.205
1481,83.07,79.794,4.095
1482,83.304,54.833999999999996,2.52
1483,83.538,74.80199999999999,3.15
1484,83.616,112.242,4.095
1485,84.552,81.19800000000001,3.78
1486,85.33200000000001,64.116,2.835
1487,86.50200000000001,81.9,4.41
1488,87.204,83.304,4.095
1489,89.07600000000001,100.074,2.205
1490,90.324,79.014,4.725
1491,90.63600000000001,118.404,3.465
1492,91.572,115.28399999999999,3.78
1493,92.274,98.28,4.41
1494,93.054,101.088,3.78
1495,93.6,76.206,3.78
1496,94.61399999999999,73.32,3.78
1497,94.69200000000001,74.646,3.15
1498,95.238,116.766,2.835
1499,95.62799999999999,110.214,3.78
1500,95.78399999999999,111.774,4.095
1501,96.25200000000001,72.54,5.355
1502,96.25200000000001,107.32799999999999,3.465
1503,96.25200000000001,107.71799999999999,2.205
1504,96.486,80.652,3.78
1505,96.876,59.202,3.15
1506,97.266,102.414,3.465
1507,97.81200000000001,114.89399999999999,3.15
1508,97.96799999999999,113.646,3.15
1509,98.67,93.912,4.725
1510,98.59200000000001,84.396,5.355
1511,98.98200000000001,113.568,3.15
1512,99.684,102.882,3.78
1513,101.166,81.978,4.725
1514,102.18,67.704,2.835
1515,102.726,104.598,3.15
1516,106.704,108.81,3.465
1517,107.25,112.632,5.67
1518,0.858,16.458,2.835
1519,1.092,101.244,2.52
1520,1.872,22.698,5.67
1521,1.872,60.762,4.41
1522,3.2760000000000002,42.9,5.355
1523,3.51,1.6380000000000001,2.52
1524,3.822,2.262,3.15
1525,4.68,73.398,2.52
1526,4.68,51.324,3.15
1527,5.772,28.314,4.41
1528,5.694,7.722,4.095
1529,6.396,70.59,2.52
1530,6.474,13.884,3.15
1531,6.5520000000000005,35.412,2.52
1532,6.474,35.646,4.725
1533,6.942,59.202,3.78
1534,7.254,85.72200000000001,2.52
1535,7.176,107.484,4.725
1536,7.8,14.664000000000001,8.505
1537,7.566,19.032,3.15
1538,8.112,49.29600000000001,2.835
1539,8.424,98.124,4.41
1540,8.502,13.182,4.41
1541,8.736,63.492,4.725
1542,8.814,39.546,3.78
1543,8.892000000000001,3.042,3.465
1544,9.984,80.808,3.78
1545,9.906,101.868,4.41
